gap_duration,contrast,n_flashes,response,rt,subject
0,0.5,1,0,0.791015625,13
28,0.5,2,0,1.123046875,13
14,1,2,0,0.953125,13
42,0.5,2,0,1.63671875,13
56,1,2,1,1.560546875,13
0,1,1,0,0.595703125,13
14,0.5,2,0,0.724609375,13
21,1,2,0,0.791015625,13
35,0.5,2,0,0.869140625,13
42,1,2,1,0.712890625,13
0,0.5,1,0,1.392578125,13
56,1,2,1,0.90625,13
42,1,2,1,0.947265625,13
0,1,1,0,0.6171875,13
0,1,1,0,0.72265625,13
0,1,1,0,0.78515625,13
0,0.5,1,0,0.73828125,13
42,1,2,0,3.34765625,13
21,0.5,2,1,1.201171875,13
49,0.5,2,1,0.8984375,13
49,1,2,1,0.82421875,13
35,1,2,1,0.689453125,13
0,0.5,1,0,0.869140625,13
35,1,2,1,0.8046875,13
28,0.5,2,0,1.08203125,13
0,0.5,1,0,1.271484375,13
0,0.5,1,1,1.560546875,13
35,0.5,2,1,0.798828125,13
0,1,1,0,1.23828125,13
0,0.5,1,0,0.8828125,13
0,0.5,1,0,1.89453125,13
0,1,1,1,2.701171875,13
28,1,2,0,0.767578125,13
0,1,1,0,0.94921875,13
35,1,2,0,1.0546875,13
0,1,1,0,0.55078125,13
0,1,1,0,0.669921875,13
35,0.5,2,0,0.6953125,13
49,1,2,1,0.697265625,13
49,0.5,2,1,0.849609375,13
0,1,1,0,0.66015625,13
0,0.5,1,1,0.91796875,13
28,0.5,2,1,0.806640625,13
28,1,2,1,0.57421875,13
14,1,2,0,0.94921875,13
42,0.5,2,0,0.73046875,13
0,0.5,1,0,0.7734375,13
0,0.5,1,0,0.755859375,13
0,0.5,1,0,0.779296875,13
0,1,1,0,0.818359375,13
42,0.5,2,1,1.88671875,13
14,0.5,2,0,0.583984375,13
0,0.5,1,0,0.984375,13
0,1,1,0,0.734375,13
0,0.5,1,0,0.546875,13
7,1,2,0,0.568359375,13
0,1,1,0,0.884765625,13
49,0.5,2,0,0.748046875,13
0,1,1,0,0.646484375,13
49,0.5,2,0,0.767578125,13
0,1,1,0,0.607421875,13
14,1,2,0,0.369140625,13
42,1,2,1,0.80078125,13
0,1,1,0,0.828125,13
49,0.5,2,0,0.814453125,13
0,1,1,0,0.63671875,13
14,1,2,1,0.517578125,13
14,0.5,2,0,1.07421875,13
42,1,2,1,0.591796875,13
49,1,2,1,0.728515625,13
0,1,1,0,0.564453125,13
0,0.5,1,0,0.7265625,13
56,0.5,2,1,0.5859375,13
49,1,2,1,0.79296875,13
0,1,1,0,0.68359375,13
49,0.5,2,1,0.615234375,13
0,0.5,1,0,0.515625,13
0,0.5,1,0,0.662109375,13
7,1,2,0,0.873046875,13
0,0.5,1,0,0.765625,13
7,0.5,2,0,0.66796875,13
14,0.5,2,0,0.65234375,13
7,0.5,2,0,0.607421875,13
35,1,2,1,0.748046875,13
35,1,2,1,1.193359375,13
0,0.5,1,0,0.693359375,13
35,0.5,2,1,1.083984375,13
42,0.5,2,1,0.89453125,13
35,1,2,1,0.619140625,13
0,0.5,1,0,0.802734375,13
21,0.5,2,1,0.701171875,13
35,1,2,1,1.103515625,13
35,1,2,1,0.87890625,13
49,0.5,2,1,0.6328125,13
42,0.5,2,1,1.056640625,13
0,0.5,1,0,0.9921875,13
0,1,1,0,0.638671875,13
0,1,1,0,0.78125,13
0,0.5,1,0,0.818359375,13
35,0.5,2,1,2.115234375,13
0,0.5,1,0,0.685546875,13
42,0.5,2,0,0.775390625,13
35,0.5,2,1,0.75,13
28,1,2,1,0.94140625,13
0,1,1,0,0.654296875,13
0,1,1,0,1.126953125,13
0,1,1,0,0.62890625,13
35,0.5,2,1,0.513671875,13
0,1,1,0,1.041015625,13
0,0.5,1,0,0.81640625,13
28,0.5,2,0,0.7578125,13
49,0.5,2,1,0.87890625,13
35,0.5,2,1,0.79296875,13
0,0.5,1,0,0.669921875,13
7,1,2,0,0.65625,13
0,0.5,1,0,2.3515625,13
0,0.5,1,0,0.49609375,13
0,1,1,0,0.599609375,13
7,1,2,0,0.396484375,13
21,0.5,2,0,0.49609375,13
0,0.5,1,0,0.677734375,13
56,1,2,1,2.55078125,13
0,0.5,1,0,0.6484375,13
49,1,2,1,0.673828125,13
0,0.5,1,0,0.861328125,13
14,0.5,2,0,0.833984375,13
0,1,1,0,0.708984375,13
56,1,2,1,0.580078125,13
0,0.5,1,0,0.845703125,13
21,1,2,0,0.849609375,13
0,0.5,1,0,0.634765625,13
21,0.5,2,0,0.63671875,13
28,0.5,2,1,0.798828125,13
0,1,1,0,0.810546875,13
56,1,2,1,0.82421875,13
0,0.5,1,0,0.708984375,13
0,1,1,0,0.70703125,13
0,0.5,1,0,0.78125,13
21,1,2,0,1,13
21,0.5,2,0,0.64453125,13
14,0.5,2,0,0.509765625,13
0,0.5,1,0,0.78515625,13
7,1,2,0,0.796875,13
0,1,1,0,0.6796875,13
0,1,1,0,0.5390625,13
21,1,2,0,0.537109375,13
0,0.5,1,0,0.560546875,13
56,0.5,2,1,0.701171875,13
56,0.5,2,1,0.615234375,13
0,1,1,0,0.6796875,13
0,0.5,1,0,0.716796875,13
0,0.5,1,0,0.6484375,13
0,0.5,1,0,0.4765625,13
0,1,1,0,0.8046875,13
0,0.5,1,0,0.56640625,13
49,0.5,2,1,0.564453125,13
0,0.5,1,0,0.578125,13
0,1,1,0,0.796875,13
0,1,1,0,0.55859375,13
42,0.5,2,0,0.970703125,13
0,0.5,1,0,0.65234375,13
56,1,2,1,0.76953125,13
0,1,1,0,0.58203125,13
0,0.5,1,0,0.587890625,13
42,1,2,1,0.802734375,13
14,0.5,2,0,0.75390625,13
21,1,2,1,1.05078125,13
0,0.5,1,0,0.525390625,13
0,0.5,1,0,0.64453125,13
0,0.5,1,0,0.662109375,13
0,1,1,0,1.390625,13
49,0.5,2,1,0.623046875,13
14,1,2,0,0.892578125,13
0,1,1,0,0.681640625,13
7,1,2,0,0.591796875,13
21,0.5,2,0,0.861328125,13
28,1,2,0,0.517578125,13
0,1,1,0,0.453125,13
0,1,1,0,0.677734375,13
21,1,2,0,0.49609375,13
0,1,1,0,0.3671875,13
0,1,1,0,0.58203125,13
0,0.5,1,0,0.755859375,13
0,1,1,0,0.548828125,13
0,0.5,1,0,0.439453125,13
0,1,1,0,0.564453125,13
7,0.5,2,0,0.390625,13
0,0.5,1,0,0.421875,13
0,1,1,0,0.4765625,13
0,1,1,0,0.4375,13
28,1,2,0,0.47265625,13
42,0.5,2,1,0.53125,13
49,1,2,1,0.544921875,13
14,0.5,2,0,0.859375,13
35,0.5,2,1,0.59375,13
28,1,2,1,0.83203125,13
0,1,1,0,0.669921875,13
0,1,1,0,0.81640625,13
0,1,1,0,0.640625,13
42,1,2,1,0.572265625,13
0,0.5,1,0,0.82421875,13
0,0.5,1,0,0.5234375,13
0,1,1,0,0.638671875,13
56,0.5,2,1,0.58203125,13
21,0.5,2,1,0.830078125,13
0,0.5,1,0,0.576171875,13
0,1,1,0,0.908203125,13
49,1,2,1,0.982421875,13
21,1,2,1,0.630859375,13
0,1,1,0,1.373046875,13
56,1,2,1,1.62890625,13
35,0.5,2,1,2.291015625,13
7,0.5,2,0,0.48828125,13
0,0.5,1,0,0.705078125,13
0,1,1,0,1.1953125,13
0,0.5,1,0,0.408203125,13
49,1,2,0,0.68359375,13
0,1,1,0,0.470703125,13
0,1,1,0,0.306640625,13
14,1,2,0,0.599609375,13
56,0.5,2,1,0.6015625,13
0,0.5,1,0,0.5546875,13
0,1,1,0,0.7109375,13
28,1,2,1,0.658203125,13
35,0.5,2,1,0.6484375,13
0,1,1,0,0.62109375,13
14,0.5,2,1,1.798828125,13
21,0.5,2,1,0.6953125,13
0,0.5,1,0,0.6015625,13
0,0.5,1,0,0.576171875,13
42,1,2,1,0.697265625,13
0,1,1,0,0.724609375,13
7,1,2,0,0.56640625,13
0,0.5,1,0,0.876953125,13
28,1,2,0,0.74609375,13
0,1,1,0,0.76171875,13
7,0.5,2,0,0.462890625,13
35,1,2,1,0.75,13
7,0.5,2,0,0.662109375,13
0,1,1,0,0.494140625,13
56,1,2,1,0.931640625,13
0,0.5,1,0,0.75,13
7,1,2,0,0.697265625,13
14,0.5,2,0,0.5390625,13
21,1,2,1,0.794921875,13
0,1,1,0,0.607421875,13
0,1,1,0,0.45703125,13
0,0.5,1,0,0.615234375,13
7,0.5,2,0,0.38671875,13
42,0.5,2,1,0.521484375,13
0,1,1,0,0.54296875,13
14,1,2,0,0.529296875,13
35,1,2,1,0.78515625,13
0,0.5,1,0,0.53125,13
56,1,2,1,0.630859375,13
0,1,1,0,0.625,13
0,0.5,1,0,0.720703125,13
28,0.5,2,1,0.853515625,13
56,0.5,2,1,0.654296875,13
0,0.5,1,0,3.73828125,13
21,0.5,2,1,1.609375,13
0,1,1,0,0.69140625,13
56,0.5,2,1,0.87109375,13
0,0.5,1,0,0.763671875,13
0,0.5,1,0,0.5703125,13
56,0.5,2,1,0.595703125,13
0,0.5,1,0,0.55078125,13
35,1,2,1,0.734375,13
14,1,2,0,0.59765625,13
28,0.5,2,1,0.783203125,13
7,0.5,2,0,1.45703125,13
28,1,2,0,0.71875,13
7,0.5,2,0,0.73828125,13
0,0.5,1,0,0.560546875,13
42,0.5,2,1,0.955078125,13
0,0.5,1,0,0.490234375,13
0,1,1,0,0.6171875,13
49,0.5,2,1,0.517578125,13
21,1,2,1,1.111328125,13
7,1,2,0,0.701171875,13
0,1,1,0,0.728515625,13
0,0.5,1,0,0.744140625,13
0,1,1,0,0.46484375,13
21,0.5,2,0,1.08984375,13
0,0.5,1,0,0.603515625,13
0,0.5,1,0,0.54296875,13
28,1,2,0,0.59765625,13
0,1,1,0,0.603515625,13
0,1,1,0,0.5546875,13
0,1,1,0,0.470703125,13
0,0.5,1,0,0.494140625,13
0,0.5,1,0,0.705078125,13
0,0.5,1,0,0.638671875,13
0,1,1,0,0.484375,13
0,0.5,1,0,0.49609375,13
0,0.5,1,0,0.681640625,13
0,0.5,1,0,0.494140625,13
0,1,1,0,0.541015625,13
0,1,1,0,0.455078125,13
0,1,1,0,0.541015625,13
21,0.5,2,0,0.501953125,13
0,0.5,1,0,0.44921875,13
0,1,1,0,0.455078125,13
0,1,1,0,0.50390625,13
0,0.5,1,0,0.41015625,13
56,0.5,2,1,0.755859375,13
0,0.5,1,0,0.591796875,13
56,0.5,2,1,0.68359375,13
42,1,2,1,0.7109375,13
7,0.5,2,0,0.431640625,13
0,1,1,0,0.6015625,13
0,0.5,1,0,0.693359375,13
14,1,2,0,0.568359375,13
56,0.5,2,1,0.60546875,13
7,1,2,0,0.88671875,13
21,1,2,1,1.15234375,13
0,0.5,1,0,0.58984375,13
0,1,1,0,0.69140625,13
0,1,1,0,0.84375,13
0,0.5,1,0,0.580078125,13
42,0.5,2,1,0.765625,13
0,0.5,1,0,0.51953125,13
0,0.5,1,0,0.521484375,13
28,1,2,1,0.6015625,13
0,1,1,0,0.537109375,13
21,0.5,2,1,0.720703125,13
0,0.5,1,0,0.9921875,13
0,0.5,1,0,0.80859375,13
0,0.5,1,0,0.64453125,13
42,1,2,0,0.74609375,13
0,1,1,0,0.75390625,13
0,1,1,0,0.501953125,13
0,1,1,0,0.720703125,13
0,1,1,0,0.501953125,13
28,0.5,2,0,0.638671875,13
7,0.5,2,0,1.232421875,13
0,1,1,0,1.078125,14
56,1,2,0,1.267578125,14
42,1,2,1,1.1875,14
7,0.5,2,0,0.826171875,14
0,1,1,0,0.77734375,14
0,0.5,1,0,0.919921875,14
0,1,1,0,0.716796875,14
0,0.5,1,0,0.912109375,14
0,1,1,0,1.03515625,14
14,1,2,0,1.3828125,14
0,0.5,1,1,0.984375,14
0,1,1,1,1.412109375,14
49,0.5,2,1,1.177734375,14
42,1,2,1,1.220703125,14
0,1,1,1,1.068359375,14
14,1,2,0,1.1328125,14
0,1,1,0,0.86328125,14
56,1,2,1,0.78125,14
0,1,1,1,1.140625,14
0,0.5,1,0,1.1796875,14
35,0.5,2,1,1.0703125,14
28,1,2,1,1.01171875,14
28,0.5,2,1,0.81640625,14
42,0.5,2,1,1.3671875,14
0,0.5,1,1,1.521484375,14
49,1,2,1,0.70703125,14
14,1,2,0,0.751953125,14
56,1,2,1,0.810546875,14
21,1,2,1,0.91015625,14
7,1,2,1,1.47265625,14
0,1,1,0,0.9765625,14
0,0.5,1,0,0.986328125,14
28,0.5,2,1,0.888671875,14
56,0.5,2,1,0.669921875,14
21,1,2,1,0.78515625,14
7,1,2,0,0.896484375,14
0,0.5,1,0,0.70703125,14
49,1,2,1,0.578125,14
49,1,2,1,0.779296875,14
14,0.5,2,1,0.958984375,14
0,0.5,1,0,1.271484375,14
28,0.5,2,1,1.80078125,14
28,0.5,2,1,1.423828125,14
35,1,2,1,1.365234375,14
28,0.5,2,0,0.91796875,14
14,1,2,1,1.09375,14
42,0.5,2,1,0.841796875,14
56,1,2,0,0.970703125,14
14,0.5,2,0,0.8046875,14
21,1,2,0,0.69140625,14
35,0.5,2,1,1.2109375,14
42,1,2,1,0.85546875,14
0,0.5,1,0,1.087890625,14
56,1,2,1,1.435546875,14
42,1,2,1,0.7109375,14
0,1,1,0,0.955078125,14
0,1,1,1,0.908203125,14
0,1,1,1,0.90625,14
0,0.5,1,1,0.990234375,14
42,1,2,1,1.03125,14
21,0.5,2,1,0.73046875,14
49,0.5,2,1,0.6796875,14
49,1,2,1,0.61328125,14
35,1,2,1,0.615234375,14
0,0.5,1,0,1.236328125,14
35,1,2,1,0.529296875,14
28,0.5,2,1,0.818359375,14
0,0.5,1,0,0.818359375,14
0,0.5,1,0,1.404296875,14
35,0.5,2,1,1.17578125,14
0,1,1,0,0.5859375,14
0,0.5,1,1,0.740234375,14
0,0.5,1,0,1.224609375,14
0,1,1,0,0.73046875,14
28,1,2,0,0.896484375,14
0,1,1,0,0.841796875,14
35,1,2,0,0.990234375,14
0,1,1,0,0.986328125,14
0,1,1,0,1.130859375,14
35,0.5,2,0,1.96875,14
49,1,2,1,0.712890625,14
49,0.5,2,0,1.302734375,14
0,1,1,1,1.013671875,14
0,0.5,1,0,1.302734375,14
28,0.5,2,1,1.44140625,14
28,1,2,1,1.41796875,14
14,1,2,1,0.658203125,14
42,0.5,2,1,0.53125,14
0,0.5,1,1,0.841796875,14
0,0.5,1,0,1.068359375,14
0,0.5,1,0,0.873046875,14
0,1,1,0,0.9765625,14
42,0.5,2,1,0.7421875,14
14,0.5,2,0,0.869140625,14
0,0.5,1,0,0.732421875,14
0,1,1,1,0.919921875,14
0,0.5,1,0,0.85546875,14
7,1,2,0,0.8515625,14
0,1,1,0,1.130859375,14
49,0.5,2,1,0.693359375,14
0,1,1,0,0.720703125,14
49,0.5,2,1,0.658203125,14
0,1,1,0,0.69140625,14
14,1,2,1,0.705078125,14
42,1,2,1,0.626953125,14
0,1,1,0,0.6875,14
49,0.5,2,1,1.0390625,14
0,1,1,0,0.720703125,14
14,1,2,0,1.068359375,14
14,0.5,2,0,0.568359375,14
42,1,2,0,0.875,14
49,1,2,0,0.798828125,14
0,1,1,0,0.82421875,14
0,0.5,1,0,0.7890625,14
56,0.5,2,1,0.69140625,14
0,1,1,0,0.79296875,14
49,0.5,2,1,0.609375,14
0,0.5,1,0,0.650390625,14
0,0.5,1,0,0.576171875,14
7,1,2,0,0.787109375,14
0,0.5,1,0,0.486328125,14
7,0.5,2,0,0.486328125,14
14,0.5,2,0,0.6484375,14
7,0.5,2,0,0.8671875,14
35,1,2,1,0.634765625,14
35,1,2,1,0.830078125,14
0,0.5,1,0,0.658203125,14
35,0.5,2,1,1.439453125,14
42,0.5,2,1,0.51171875,14
35,1,2,1,0.66796875,14
0,0.5,1,0,0.5703125,14
21,0.5,2,1,0.9453125,14
35,1,2,1,1.50390625,14
35,1,2,1,1.140625,14
0,1,1,0,0.83984375,14
49,1,2,1,0.638671875,14
0,1,1,0,0.591796875,14
35,0.5,2,1,0.66015625,14
0,0.5,1,0,0.63671875,14
28,1,2,1,1.154296875,14
0,1,1,0,0.9140625,14
0,1,1,0,0.775390625,14
0,1,1,0,0.734375,14
35,0.5,2,1,1.064453125,14
0,1,1,0,0.6171875,14
0,0.5,1,0,0.755859375,14
28,0.5,2,1,0.783203125,14
49,0.5,2,1,0.734375,14
35,0.5,2,1,0.779296875,14
0,0.5,1,0,0.65234375,14
7,1,2,1,1.5859375,14
0,0.5,1,1,1.13671875,14
0,0.5,1,0,0.720703125,14
0,1,1,1,1.099609375,14
7,1,2,0,1.486328125,14
21,0.5,2,1,1.060546875,14
0,0.5,1,0,0.734375,14
56,1,2,1,0.794921875,14
0,0.5,1,0,1.12890625,14
49,1,2,1,0.8828125,14
0,0.5,1,0,0.646484375,14
14,0.5,2,1,0.91015625,14
0,1,1,0,0.75,14
56,1,2,1,0.57421875,14
0,0.5,1,0,0.68359375,14
21,1,2,1,0.765625,14
0,0.5,1,0,0.974609375,14
21,0.5,2,1,0.74609375,14
28,0.5,2,1,0.81640625,14
56,1,2,1,0.666015625,14
0,0.5,1,0,0.876953125,14
0,1,1,0,0.5625,14
0,0.5,1,0,0.916015625,14
0,1,1,1,0.703125,14
0,0.5,1,0,0.953125,14
21,1,2,0,1.701171875,14
21,0.5,2,1,1.056640625,14
14,0.5,2,1,1.03515625,14
0,0.5,1,0,0.755859375,14
7,1,2,1,0.771484375,14
0,1,1,0,0.9140625,14
0,1,1,0,0.78125,14
21,1,2,0,0.775390625,14
0,0.5,1,0,0.689453125,14
56,0.5,2,1,0.615234375,14
56,0.5,2,1,0.515625,14
0,1,1,0,0.623046875,14
0,0.5,1,0,0.677734375,14
0,0.5,1,0,0.779296875,14
0,0.5,1,0,0.755859375,14
0,1,1,1,1.2265625,14
0,0.5,1,0,0.708984375,14
49,0.5,2,1,0.494140625,14
0,0.5,1,0,0.61328125,14
0,1,1,0,0.9609375,14
0,1,1,1,0.890625,14
42,0.5,2,1,1.1953125,14
0,0.5,1,0,0.77734375,14
56,1,2,1,0.99609375,14
0,1,1,0,1.326171875,14
0,0.5,1,0,0.71875,14
42,1,2,1,0.658203125,14
14,0.5,2,1,0.75,14
21,1,2,1,0.654296875,14
0,0.5,1,0,0.732421875,14
0,0.5,1,0,0.640625,14
0,0.5,1,1,0.8671875,14
0,1,1,1,1.30078125,14
49,0.5,2,1,0.623046875,14
7,1,2,1,0.73046875,14
21,0.5,2,1,0.689453125,14
28,1,2,1,0.65625,14
0,1,1,0,1.21875,14
0,1,1,0,0.802734375,14
21,1,2,1,0.775390625,14
0,1,1,0,1.078125,14
0,1,1,0,0.630859375,14
0,0.5,1,0,0.611328125,14
0,1,1,0,0.83203125,14
0,0.5,1,0,0.931640625,14
0,1,1,0,0.71484375,14
7,0.5,2,0,0.751953125,14
0,0.5,1,0,0.8046875,14
0,1,1,0,1.015625,14
42,0.5,2,1,0.4765625,14
49,1,2,1,0.43359375,14
14,0.5,2,1,0.66796875,14
35,0.5,2,1,0.505859375,14
28,1,2,1,0.837890625,14
0,1,1,0,0.69140625,14
42,1,2,1,0.552734375,14
0,0.5,1,0,0.6640625,14
0,0.5,1,0,0.6484375,14
0,1,1,0,0.60546875,14
56,0.5,2,1,0.76953125,14
21,0.5,2,1,0.640625,14
0,0.5,1,0,0.53125,14
0,1,1,0,2.234375,14
49,1,2,1,0.69921875,14
21,1,2,1,0.5859375,14
0,1,1,0,0.908203125,14
56,1,2,1,0.666015625,14
35,0.5,2,1,0.509765625,14
7,0.5,2,0,0.626953125,14
0,0.5,1,0,0.693359375,14
0,1,1,0,0.462890625,14
0,0.5,1,0,0.55859375,14
49,1,2,1,0.673828125,14
0,1,1,0,1.998046875,14
0,1,1,0,0.63671875,14
14,1,2,1,0.58984375,14
56,0.5,2,1,0.541015625,14
0,0.5,1,0,1.123046875,14
0,1,1,0,0.94140625,14
28,1,2,0,1.671875,14
35,0.5,2,1,0.86328125,14
0,1,1,0,0.822265625,14
14,0.5,2,1,1.009765625,14
21,0.5,2,1,0.525390625,14
0,0.5,1,0,0.6328125,14
0,0.5,1,0,0.560546875,14
0,0.5,1,0,0.443359375,14
28,1,2,1,0.876953125,14
0,1,1,0,1.255859375,14
7,0.5,2,1,0.90234375,14
35,1,2,1,0.728515625,14
7,0.5,2,1,0.572265625,14
0,1,1,0,1.630859375,14
56,1,2,1,0.625,14
0,0.5,1,0,0.767578125,14
7,1,2,1,0.828125,14
14,0.5,2,0,0.931640625,14
21,1,2,0,1.1015625,14
0,1,1,0,0.70703125,14
0,1,1,1,0.830078125,14
0,0.5,1,0,0.818359375,14
7,0.5,2,1,0.74609375,14
42,0.5,2,1,0.646484375,14
0,1,1,0,1.087890625,14
14,1,2,1,0.68359375,14
35,1,2,1,0.568359375,14
0,0.5,1,0,0.66796875,14
56,1,2,1,0.6796875,14
0,1,1,0,0.994140625,14
0,0.5,1,0,0.640625,14
28,0.5,2,0,0.56640625,14
0,0.5,1,0,0.548828125,14
21,0.5,2,1,0.630859375,14
0,1,1,0,0.568359375,14
56,0.5,2,1,0.619140625,14
0,0.5,1,0,0.47265625,14
0,0.5,1,0,0.59765625,14
56,0.5,2,1,0.5546875,14
0,0.5,1,0,0.69140625,14
35,1,2,1,0.494140625,14
14,1,2,1,0.50390625,14
28,0.5,2,1,1.642578125,14
7,0.5,2,0,0.51171875,14
28,1,2,1,0.603515625,14
7,0.5,2,0,0.720703125,14
42,0.5,2,1,0.486328125,14
0,0.5,1,0,0.833984375,14
0,1,1,0,0.541015625,14
49,0.5,2,1,0.61328125,14
21,1,2,0,0.935546875,14
7,1,2,0,0.76171875,14
0,1,1,0,0.7578125,14
0,0.5,1,0,0.5390625,14
0,1,1,0,0.6953125,14
21,0.5,2,1,0.939453125,14
0,0.5,1,0,0.521484375,14
0,0.5,1,0,0.86328125,14
28,1,2,0,1.11328125,14
0,1,1,0,1.193359375,14
0,1,1,0,0.912109375,14
0,1,1,0,0.6953125,14
0,0.5,1,0,0.779296875,14
0,0.5,1,0,0.474609375,14
0,0.5,1,0,0.734375,14
0,1,1,0,0.689453125,14
0,0.5,1,0,0.66015625,14
0,0.5,1,0,0.3671875,14
0,0.5,1,0,0.814453125,14
0,1,1,0,0.705078125,14
0,1,1,0,0.43359375,14
0,1,1,0,0.439453125,14
21,0.5,2,0,1.005859375,14
0,0.5,1,0,0.8359375,14
0,1,1,1,0.53125,14
0,1,1,0,0.642578125,14
0,0.5,1,1,0.703125,14
56,0.5,2,1,0.921875,14
0,0.5,1,0,0.576171875,14
56,0.5,2,1,0.5,14
42,1,2,1,0.591796875,14
7,0.5,2,0,0.9453125,14
0,1,1,0,0.87109375,14
0,0.5,1,0,0.595703125,14
14,1,2,1,0.5546875,14
56,0.5,2,1,0.759765625,14
7,1,2,0,0.646484375,14
21,1,2,1,0.5859375,14
0,0.5,1,0,0.6171875,14
0,1,1,1,0.701171875,14
0,1,1,0,0.59765625,14
0,0.5,1,0,0.76171875,14
0,0.5,1,1,1.64453125,14
0,0.5,1,0,0.6171875,14
28,1,2,1,0.494140625,14
0,1,1,0,0.796875,14
0,1,1,0,0.46875,14
14,0.5,2,1,0.5390625,14
21,0.5,2,1,0.576171875,14
0,0.5,1,0,0.6171875,14
0,0.5,1,0,0.6484375,14
0,0.5,1,0,0.484375,14
42,1,2,1,0.63671875,14
0,1,1,0,0.548828125,14
0,1,1,0,0.513671875,14
0,1,1,0,0.56640625,14
0,1,1,0,0.783203125,14
28,0.5,2,1,0.69140625,14
7,0.5,2,0,0.611328125,14
0,1,1,1,0.82421875,15
56,1,2,1,0.59765625,15
42,1,2,1,0.53125,15
7,0.5,2,1,0.666015625,15
0,1,1,0,0.5625,15
0,0.5,1,0,0.50390625,15
0,1,1,0,0.55859375,15
0,0.5,1,0,0.517578125,15
14,1,2,1,0.6484375,15
0,0.5,1,0,0.6875,15
0,1,1,0,0.828125,15
49,0.5,2,1,0.794921875,15
42,1,2,1,0.80859375,15
0,1,1,0,0.853515625,15
14,1,2,1,0.93359375,15
0,1,1,0,1.099609375,15
56,1,2,1,0.80078125,15
0,1,1,0,1.37890625,15
0,0.5,1,0,0.7890625,15
35,0.5,2,1,0.759765625,15
28,1,2,1,0.6171875,15
28,0.5,2,1,0.62890625,15
42,0.5,2,1,0.65625,15
49,1,2,1,0.728515625,15
14,1,2,1,0.908203125,15
56,1,2,1,0.833984375,15
21,1,2,1,0.6015625,15
7,1,2,1,0.611328125,15
0,1,1,1,0.708984375,15
0,0.5,1,0,0.572265625,15
28,0.5,2,1,0.767578125,15
56,0.5,2,1,0.71484375,15
21,1,2,1,0.697265625,15
7,1,2,0,1.70703125,15
0,0.5,1,0,0.65625,15
49,1,2,1,1.607421875,15
49,1,2,1,0.654296875,15
14,0.5,2,1,1.830078125,15
0,0.5,1,0,0.63671875,15
28,0.5,2,1,0.716796875,15
28,0.5,2,1,0.677734375,15
35,1,2,1,0.736328125,15
28,0.5,2,1,0.72265625,15
14,1,2,1,0.658203125,15
42,0.5,2,1,0.505859375,15
56,1,2,1,0.73046875,15
0,1,1,0,0.783203125,15
14,0.5,2,1,0.634765625,15
21,1,2,1,1.0703125,15
35,0.5,2,1,0.7890625,15
42,1,2,1,0.931640625,15
0,0.5,1,0,0.671875,15
56,1,2,1,0.68359375,15
42,1,2,1,0.5234375,15
0,1,1,0,0.6875,15
0,1,1,0,1.388671875,15
0,1,1,0,0.720703125,15
0,0.5,1,0,0.671875,15
42,1,2,1,0.806640625,15
21,0.5,2,1,0.74609375,15
49,0.5,2,1,1.0546875,15
49,1,2,1,0.669921875,15
35,1,2,1,0.599609375,15
0,0.5,1,0,0.673828125,15
35,1,2,1,1.064453125,15
28,0.5,2,1,0.748046875,15
0,0.5,1,0,1.0390625,15
35,0.5,2,1,1.0390625,15
0,1,1,0,0.705078125,15
0,0.5,1,0,0.607421875,15
0,0.5,1,0,0.5234375,15
0,1,1,0,0.607421875,15
28,1,2,1,0.767578125,15
0,1,1,0,0.779296875,15
35,1,2,1,0.666015625,15
0,1,1,0,0.900390625,15
0,1,1,0,0.736328125,15
35,0.5,2,1,0.568359375,15
49,1,2,1,0.748046875,15
49,0.5,2,1,0.57421875,15
0,1,1,0,2.21484375,15
0,0.5,1,0,0.59765625,15
28,0.5,2,1,0.67578125,15
28,1,2,1,1.232421875,15
14,1,2,1,1.04296875,15
42,0.5,2,1,0.685546875,15
0,0.5,1,0,0.705078125,15
0,0.5,1,0,0.6328125,15
0,0.5,1,0,0.443359375,15
0,1,1,0,0.46484375,15
42,0.5,2,1,0.51953125,15
14,0.5,2,1,0.603515625,15
0,0.5,1,0,0.646484375,15
0,1,1,0,0.630859375,15
0,0.5,1,0,0.47265625,15
7,1,2,0,0.91015625,15
0,1,1,0,0.501953125,15
49,0.5,2,1,0.61328125,15
49,0.5,2,1,0.681640625,15
0,1,1,0,0.6875,15
14,1,2,1,0.73828125,15
42,1,2,1,0.6171875,15
0,1,1,1,1.265625,15
49,0.5,2,1,0.814453125,15
0,1,1,0,0.83984375,15
14,1,2,1,0.75390625,15
14,0.5,2,1,0.6328125,15
42,1,2,1,0.697265625,15
49,1,2,1,0.86328125,15
0,1,1,0,0.935546875,15
0,0.5,1,0,1.150390625,15
56,0.5,2,0,1.025390625,15
49,1,2,1,0.763671875,15
0,1,1,0,1.0234375,15
49,0.5,2,1,0.798828125,15
0,0.5,1,0,0.625,15
0,0.5,1,0,0.986328125,15
7,1,2,0,0.6171875,15
7,0.5,2,0,1.4375,15
14,0.5,2,1,0.658203125,15
7,0.5,2,0,1.267578125,15
35,1,2,1,1.224609375,15
35,1,2,1,0.509765625,15
0,0.5,1,0,0.58984375,15
35,0.5,2,1,0.703125,15
42,0.5,2,1,0.58203125,15
35,1,2,1,0.57421875,15
0,0.5,1,0,0.71875,15
21,0.5,2,1,0.796875,15
